BH,LON,LAT,SPEI,RS_anomaly,IGBP,Vegetation
58709,118.682,28.851,-2.1106997,-1.701560204,12,Cropland
58364,118.682,28.951,-2.105891592,-0.228754453,12,Cropland
58020,118.682,29.051,-2.11207229,0.66814691,12,Cropland
57674,118.682,29.151,-2.075512315,-0.319342262,12,Cropland
57320,118.682,29.251,-2.098895443,0.583302831,12,Cropland
56966,118.682,29.351,-2.105038669,0.244291539,12,Cropland
56623,118.682,29.451,-2.06048632,-0.630169374,12,Cropland
55924,118.682,29.651,-2.080294943,-0.247083545,12,Cropland
55566,118.682,29.751,-2.060416007,0.606243537,12,Cropland
55198,118.682,29.851,-2.015446718,-0.903206798,12,Cropland
54848,118.682,29.951,-2.042858732,0.841456531,12,Cropland
54496,118.682,30.051,-2.034080095,-1.299165068,12,Cropland
54147,118.682,30.151,-2.154520101,-0.743912452,12,Cropland
53787,118.682,30.251,-2.016413212,-0.932826128,12,Cropland
53440,118.682,30.351,-2.158898793,-0.400718096,12,Cropland
53087,118.682,30.451,-2.156473033,0.641170671,12,Cropland
52734,118.682,30.551,-2.154047273,0.185520805,12,Cropland
52353,118.682,30.651,-2.095176659,-0.228545014,12,Cropland
51988,118.682,30.751,-2.082179637,-0.384881782,12,Cropland
51603,118.682,30.851,-2.175192749,-1.024058945,12,Cropland
51224,118.682,30.951,-2.200908332,-1.209521942,12,Cropland
50851,118.682,31.051,-2.226623915,-0.143320701,12,Cropland
50478,118.682,31.151,-2.170175494,-0.446396046,12,Cropland
50097,118.682,31.251,-2.206521629,-2.973418341,12,Cropland
49340,118.682,31.451,-2.115370161,-1.054087735,9,Desert
48947,118.682,31.551,-2.223079206,0.571930922,4,Forest
48570,118.682,31.651,-2.20490023,-0.959879461,4,Forest
48190,118.682,31.751,-2.186847392,-0.337194367,4,Forest
47808,118.682,31.851,-2.181282223,-0.327886923,9,Desert
46286,118.682,32.251,-2.176966047,-0.67846138,9,Desert
45893,118.682,32.351,-2.177975011,-3.514552653,9,Desert
45499,118.682,32.451,-2.092973089,-2.820698175,9,Desert
45108,118.682,32.551,-2.179992938,-0.219898911,12,Cropland
44730,118.682,32.651,-2.214810292,-0.537079026,9,Desert
44348,118.682,32.751,-2.181949459,-0.709431029,10,Grassland
43574,118.682,32.951,-2.034243614,-3.326540259,12,Cropland
41314,118.682,33.551,-2.005338816,-2.094700596,12,Cropland
40935,118.682,33.651,-2.140046247,-0.787973044,10,Grassland
40185,118.682,33.851,-2.136322848,-0.541718721,4,Forest
39817,118.682,33.951,-2.132034031,-1.229167083,10,Grassland
39455,118.682,34.051,-2.034827462,0.207048738,10,Grassland
39092,118.682,34.151,-2.008948125,-1.249187636,10,Grassland
38386,118.682,34.351,-2.059052951,-1.995221772,10,Grassland
38040,118.682,34.451,-2.060665837,-1.248226133,10,Grassland
37700,118.682,34.551,-2.068303576,-2.743026653,10,Grassland
37354,118.682,34.651,-2.00241247,-1.273625337,10,Grassland
37013,118.682,34.751,-2.001135589,-1.181741598,10,Grassland
36679,118.682,34.851,-2.047162025,-0.11121784,10,Grassland
36343,118.682,34.951,-2.020726288,-1.735964334,10,Grassland
36011,118.682,35.051,-2.030521638,-0.879674425,10,Grassland
35680,118.682,35.151,-2.040316987,-0.169244921,10,Grassland
35025,118.682,35.351,-2.004148844,-0.082969193,10,Grassland
34711,118.682,35.451,-2.015092199,0.799758754,10,Grassland
34387,118.682,35.551,-2.110050249,-1.201252507,10,Grassland
34058,118.682,35.651,-2.12999572,-1.260175636,10,Grassland
33740,118.682,35.751,-2.042549302,0.524263406,10,Grassland
33425,118.682,35.851,-2.140352959,-0.268073315,10,Grassland
33102,118.682,35.951,-2.13105714,-1.223180721,10,Grassland
32782,118.682,36.051,-2.121761321,-0.441042982,10,Grassland
32461,118.682,36.151,-2.112465502,-1.22782925,10,Grassland
32144,118.682,36.251,-2.103421402,-1.201139032,10,Grassland
31808,118.682,36.351,-2.119297413,-1.023162229,10,Grassland
31497,118.682,36.451,-2.135173424,-0.377750565,10,Grassland
30813,118.682,36.651,-2.166925446,-1.360784331,10,Grassland
30490,118.682,36.751,-2.182624243,0.065420653,10,Grassland
29818,118.682,36.951,-2.178933553,-1.074309988,10,Grassland
29472,118.682,37.051,-2.177088208,-0.157812404,10,Grassland
29121,118.682,37.151,-2.175242863,-0.788403386,10,Grassland
27469,118.682,37.651,-2.02160815,0.229142529,10,Grassland
27146,118.682,37.751,-2.04276549,-1.024390457,10,Grassland
26842,118.682,37.851,-2.281616405,0.501852785,10,Grassland
26547,118.682,37.951,-2.282110696,-0.890290436,10,Grassland
23138,118.682,39.351,-2.229076817,-1.014811065,10,Grassland
22912,118.682,39.451,-2.03489868,-1.170402545,10,Grassland
22516,118.682,39.651,-2.266359495,-0.375740671,10,Grassland
22107,118.682,39.851,-2.270422205,-1.31318388,10,Grassland
21373,118.682,40.251,-2.237915923,-1.588620107,10,Grassland
21187,118.682,40.351,-2.021437487,-0.583843587,10,Grassland
21006,118.682,40.451,-2.417054562,0.098915235,10,Grassland
20815,118.682,40.551,-2.359841085,0.511062688,10,Grassland
20607,118.682,40.651,-2.505537216,-1.330291473,10,Grassland
20399,118.682,40.751,-2.304564067,-0.81033401,10,Grassland
20194,118.682,40.851,-2.284224336,-1.420611732,10,Grassland
19982,118.682,40.951,-2.35894656,0.766449758,10,Grassland
19757,118.682,41.051,-2.621124305,0.588814569,10,Grassland
19304,118.682,41.251,-2.372406764,-1.390358417,10,Grassland
19065,118.682,41.351,-2.371074398,-1.065594903,10,Grassland
18837,118.682,41.451,-2.369742031,-0.31511085,10,Grassland
18608,118.682,41.551,-2.368409664,0.552356821,10,Grassland
18396,118.682,41.651,-2.506160634,-1.770043025,10,Grassland
18189,118.682,41.751,-2.03575598,-1.954784113,10,Grassland
17973,118.682,41.851,-2.385195742,-1.116542073,10,Grassland
17769,118.682,41.951,-2.105574136,-2.901066782,10,Grassland
17553,118.682,42.051,-2.13991745,-1.204747299,10,Grassland
17326,118.682,42.151,-2.442930854,-1.306466028,10,Grassland
17094,118.682,42.251,-2.592090441,-0.290780528,14,Cropland
16850,118.682,42.351,-2.199067533,-0.765951739,14,Cropland
16618,118.682,42.451,-2.157634987,-1.470739808,14,Cropland
16387,118.682,42.551,-2.180863354,-1.276014586,9,Desert
16144,118.682,42.651,-2.171761265,-1.406228755,2,Forest
15899,118.682,42.751,-2.469388727,-0.784417603,9,Desert
15652,118.682,42.851,-2.138448839,-2.517931408,9,Desert
15398,118.682,42.951,-2.114388089,-1.35559404,9,Desert
15139,118.682,43.051,-2.586474353,-0.168088756,9,Desert
14907,118.682,43.151,-2.424372942,-1.500125639,2,Forest
14656,118.682,43.251,-2.287858905,-0.765541831,8,Savanna
14399,118.682,43.351,-2.126982161,-1.330902594,8,Savanna
13859,118.682,43.551,-2.242579707,-1.093802086,8,Savanna
13577,118.682,43.651,-2.300378481,-0.750432044,8,Savanna
13301,118.682,43.751,-2.020804325,-1.210069189,8,Savanna
13030,118.682,43.851,-2.416321407,-1.613416511,8,Savanna
12773,118.682,43.951,-2.060904366,-1.229647922,8,Savanna
12519,118.682,44.051,-2.080954387,-1.598791929,8,Savanna
12272,118.682,44.151,-2.597433049,-1.8006643,2,Forest
12028,118.682,44.251,-2.656448526,-1.297537909,2,Forest
11786,118.682,44.351,-2.436208912,-3.043818121,2,Forest
11548,118.682,44.451,-2.458650454,-1.266425603,2,Forest
11304,118.682,44.551,-2.373420314,-0.842044459,8,Savanna
11069,118.682,44.651,-2.419220194,-1.736781988,2,Forest
10832,118.682,44.751,-2.40474534,-1.782104074,2,Forest
10606,118.682,44.851,-2.229059389,-1.31453485,2,Forest
10382,118.682,44.951,-2.485271504,-2.218485661,2,Forest
10172,118.682,45.051,-2.321373764,-1.880641682,8,Savanna
9977,118.682,45.151,-2.308702931,-1.751891513,2,Forest
9781,118.682,45.251,-2.296117167,-1.356888538,2,Forest
9592,118.682,45.351,-2.272765855,-0.918429899,2,Forest
9395,118.682,45.451,-2.404621015,-2.05871853,1,Forest
9207,118.682,45.551,-2.076370211,-1.440449094,5,Forest
9011,118.682,45.651,-2.20238184,-1.472463666,2,Forest
8828,118.682,45.751,-2.196594079,-1.160200276,8,Savanna
8645,118.682,45.851,-2.257531957,-1.440562161,9,Desert
8462,118.682,45.951,-2.246622418,-1.523714263,9,Desert
8289,118.682,46.051,-2.271636588,-2.655841518,9,Desert
8105,118.682,46.151,-2.296650757,-1.429770602,9,Desert
7910,118.682,46.251,-2.164710599,-1.37494365,9,Desert
7731,118.682,46.351,-2.305493047,-1.425427281,8,Savanna
7554,118.682,46.451,-2.28972895,-1.594381814,5,Forest
7370,118.682,46.551,-2.273964853,-1.822189278,5,Forest
7185,118.682,46.651,-2.258200756,-1.486008958,8,Savanna
4846,118.682,47.951,-2.134255231,-1.062661629,2,Forest
4663,118.682,48.051,-2.195025854,-1.053740871,8,Savanna
4474,118.682,48.151,-2.217996701,-1.146335132,8,Savanna
4297,118.682,48.251,-2.240967079,-0.851681078,1,Forest
4123,118.682,48.351,-2.263890909,-0.863484636,5,Forest
3955,118.682,48.451,-2.11684728,-1.347457132,5,Forest
3790,118.682,48.551,-2.097136655,-0.962883372,5,Forest
3638,118.682,48.651,-2.310879638,-1.183732215,8,Savanna
3485,118.682,48.751,-2.057654677,-0.982555984,5,Forest
3339,118.682,48.851,-2.031871229,-1.126363025,5,Forest
3199,118.682,48.951,-2.00608778,-1.282848098,8,Savanna
3068,118.682,49.051,-2.236025286,-0.851391331,4,Forest
2939,118.682,49.151,-2.337390392,-0.857987507,5,Forest
2819,118.682,49.251,-2.332790124,-0.760033361,8,Savanna
2694,118.682,49.351,-2.00349606,-1.089510173,8,Savanna
2576,118.682,49.451,-2.023534545,-1.193851445,10,Grassland
2461,118.682,49.551,-2.043573029,-1.039333541,9,Desert
2353,118.682,49.651,-2.063611514,-1.26432438,12,Cropland
2258,118.682,49.751,-2.083388801,-1.223958451,9,Desert
65793,118.782,25.951,-2.205868367,-0.406028827,12,Cropland
65599,118.782,26.051,-2.541410576,-1.822190352,12,Cropland
65395,118.782,26.151,-2.193382888,-0.310290666,9,Desert
65200,118.782,26.251,-2.155816897,-0.578595781,9,Desert
64998,118.782,26.351,-2.308591881,-0.309851008,12,Cropland
64804,118.782,26.451,-2.250704126,-0.966820417,12,Cropland
64610,118.782,26.551,-2.224191344,-0.663202942,12,Cropland
64423,118.782,26.651,-2.105327777,-0.543667482,12,Cropland
66796,118.882,25.451,-2.092282048,-1.013513293,12,Cropland
66594,118.882,25.551,-2.26114925,-1.105458406,12,Cropland
66395,118.882,25.651,-2.263619428,-1.553412409,12,Cropland
66195,118.882,25.751,-2.116698495,-1.63279344,12,Cropland
65991,118.882,25.851,-2.132058735,1.106576994,12,Cropland
65794,118.882,25.951,-2.147418976,-1.469743545,12,Cropland
64230,118.782,26.751,-2.162572951,-0.440474188,12,Cropland
64035,118.782,26.851,-2.157306684,-0.836454349,12,Cropland
63835,118.782,26.951,-2.276733036,-1.355481933,12,Cropland
63614,118.782,27.051,-2.27835373,-0.445333809,12,Cropland
63395,118.782,27.151,-2.141507883,-1.076836047,12,Cropland
63172,118.782,27.251,-2.136248937,-0.773952855,12,Cropland
62952,118.782,27.351,-2.279494976,-1.156629685,12,Cropland
62728,118.782,27.451,-2.148701555,-4.242640687,12,Cropland
62266,118.782,27.651,-2.118111957,-0.958371259,12,Cropland
62027,118.782,27.751,-2.095265503,-2.254435212,12,Cropland
61780,118.782,27.851,-2.261380337,-0.396790097,12,Cropland
61523,118.782,27.951,-2.251596115,-1.344775045,12,Cropland
61252,118.782,28.051,-2.067874085,-0.430949112,12,Cropland
60959,118.782,28.151,-2.142964715,-1.249135799,12,Cropland
60664,118.782,28.251,-2.153418825,-0.374848783,12,Cropland
60351,118.782,28.351,-2.112807547,-0.411914063,12,Cropland
60029,118.782,28.451,-2.135241995,-1.327042319,12,Cropland
59707,118.782,28.551,-2.111528414,-0.67175054,12,Cropland
58710,118.782,28.851,-2.100565598,-0.214612689,12,Cropland
58365,118.782,28.951,-2.011021339,-0.944345328,12,Cropland
57675,118.782,29.151,-2.094746206,0.792325045,12,Cropland
57321,118.782,29.251,-2.064482719,-1.069336354,12,Cropland
56967,118.782,29.351,-2.100584997,-1.5464586,12,Cropland
56624,118.782,29.451,-2.068565935,-0.524143499,12,Cropland
56272,118.782,29.551,-2.050915687,-1.464145275,12,Cropland
55925,118.782,29.651,-2.170758694,-0.287972044,12,Cropland
55567,118.782,29.751,-2.145964012,-0.83984339,12,Cropland
55199,118.782,29.851,-2.006363406,-0.770525439,12,Cropland
54849,118.782,29.951,-2.181650178,-0.222885894,12,Cropland
54497,118.782,30.051,-2.175547772,0.285472485,12,Cropland
54148,118.782,30.151,-2.122686468,-0.317435456,12,Cropland
53788,118.782,30.251,-2.033138356,-1.140906351,12,Cropland
53441,118.782,30.351,-2.140329085,-4.242640687,12,Cropland
53088,118.782,30.451,-2.117482651,-0.600752566,12,Cropland
52735,118.782,30.551,-2.104186666,0.482497752,10,Grassland
52354,118.782,30.651,-2.149724639,-0.07453866,12,Cropland
51989,118.782,30.751,-2.079763734,-1.561399161,12,Cropland
51604,118.782,30.851,-2.085752734,-0.807480814,12,Cropland
50852,118.782,31.051,-2.225223366,-0.308408104,12,Cropland
50479,118.782,31.151,-2.164763808,-3.388669841,12,Cropland
49341,118.782,31.451,-2.240169356,-0.948683298,12,Cropland
48948,118.782,31.551,-2.112076352,-3.055581541,12,Cropland
48571,118.782,31.651,-2.112882834,-2.466086738,12,Cropland
45894,118.782,32.351,-2.160584899,-3.583179652,12,Cropland
45500,118.782,32.451,-2.161828254,-3.826578812,12,Cropland
45109,118.782,32.551,-2.163071609,-2.047712648,12,Cropland
44731,118.782,32.651,-2.088608386,-0.297575588,12,Cropland
44349,118.782,32.751,-2.165508798,-2.988159868,12,Cropland
43575,118.782,32.951,-2.158091462,-2.894412984,12,Cropland
43200,118.782,33.051,-2.04642288,-1.895238212,12,Cropland
42822,118.782,33.151,-2.150674126,-0.893149641,12,Cropland
41315,118.782,33.551,-2.143996483,-0.215054069,12,Cropland
40936,118.782,33.651,-2.144859819,-0.557903999,12,Cropland
40559,118.782,33.751,-2.145643559,-1.048628093,9,Desert
40186,118.782,33.851,-2.138547275,-0.817520993,4,Forest
39818,118.782,33.951,-2.131450991,-0.847746057,9,Desert
39456,118.782,34.051,-2.036723728,-0.482076685,9,Desert
38728,118.782,34.251,-2.05921756,-0.669777687,9,Desert
38041,118.782,34.451,-2.077047393,-0.898661723,9,Desert
37355,118.782,34.651,-2.094877226,-0.646413627,10,Grassland
36680,118.782,34.851,-2.007556839,-1.941922322,9,Desert
36344,118.782,34.951,-2.038575187,-0.422151005,10,Grassland
36012,118.782,35.051,-2.004219268,-0.36097586,9,Desert
35681,118.782,35.151,-2.051202319,-0.429763992,9,Desert
35026,118.782,35.351,-2.023256827,-0.093697857,12,Cropland
34712,118.782,35.451,-2.101763136,-0.319646076,12,Cropland
34388,118.782,35.551,-2.032775374,-1.136381024,10,Grassland
34059,118.782,35.651,-2.145853073,-0.439180428,10,Grassland
33741,118.782,35.751,-2.09209047,-1.084110634,10,Grassland
33426,118.782,35.851,-2.157378869,-1.153842944,10,Grassland
33103,118.782,35.951,-2.013688152,-0.565612577,10,Grassland
32783,118.782,36.051,-2.13698536,0.327348509,10,Grassland
32462,118.782,36.151,-2.126788606,-1.743729742,10,Grassland
32145,118.782,36.251,-2.037089766,-0.182736783,10,Grassland
31498,118.782,36.451,-2.142403093,0.34373415,10,Grassland
31162,118.782,36.551,-2.155193776,-2.360993191,10,Grassland
30814,118.782,36.651,-2.167984459,0.745900902,10,Grassland
29473,118.782,37.051,-2.178893574,0.300501657,10,Grassland
29122,118.782,37.151,-2.178310962,-1.231177227,10,Grassland
27785,118.782,37.551,-2.241840794,-0.103368759,10,Grassland
27470,118.782,37.651,-2.048619793,-1.423290391,10,Grassland
27147,118.782,37.751,-2.003978071,-1.402947156,10,Grassland
26843,118.782,37.851,-2.284675544,-2.126129842,10,Grassland
23365,118.782,39.251,-2.242712287,-0.372986946,10,Grassland
23139,118.782,39.351,-2.03666685,-0.330509404,10,Grassland
22913,118.782,39.451,-2.252106624,-0.512303015,10,Grassland
22710,118.782,39.551,-2.256803792,-0.964205542,10,Grassland
22108,118.782,39.851,-2.04512622,-1.523845134,10,Grassland
21918,118.782,39.951,-2.03875167,-0.944069591,10,Grassland
21734,118.782,40.051,-2.24625505,-0.579587804,10,Grassland
21554,118.782,40.151,-2.026002572,-0.872406333,10,Grassland
21374,118.782,40.251,-2.23312789,-1.414428849,10,Grassland
21188,118.782,40.351,-2.235802436,-0.238078604,10,Grassland
21007,118.782,40.451,-2.238476981,-0.215938382,10,Grassland
20816,118.782,40.551,-2.241151526,-0.356030648,10,Grassland
20400,118.782,40.751,-2.246722956,-1.021834469,10,Grassland
20195,118.782,40.851,-2.271631439,-0.947564271,10,Grassland
19529,118.782,41.151,-2.623329337,0.284778362,10,Grassland
19066,118.782,41.351,-2.603677271,-0.579324729,10,Grassland
18838,118.782,41.451,-2.492837748,-1.033653117,10,Grassland
18609,118.782,41.551,-2.530480638,-0.417647188,10,Grassland
18397,118.782,41.651,-2.008099128,-0.899700851,10,Grassland
18190,118.782,41.751,-2.005386296,-0.779331513,10,Grassland
17770,118.782,41.951,-2.510122475,-1.279561896,10,Grassland
17554,118.782,42.051,-2.121053047,-1.40158237,10,Grassland
17327,118.782,42.151,-2.021482333,-1.266979295,10,Grassland
17095,118.782,42.251,-2.448167803,-2.178759523,10,Grassland
16851,118.782,42.351,-2.169698676,-2.999404268,10,Grassland
16619,118.782,42.451,-2.177749824,-1.348473092,10,Grassland
16388,118.782,42.551,-2.16778523,-1.213298739,10,Grassland
16145,118.782,42.651,-2.157820636,-1.68280081,10,Grassland
15900,118.782,42.751,-2.147742269,-1.503438866,10,Grassland
15653,118.782,42.851,-2.126400355,-1.492373677,10,Grassland
15399,118.782,42.951,-2.105058441,-0.561339591,10,Grassland
15140,118.782,43.051,-2.208471284,-1.891023693,10,Grassland
14908,118.782,43.151,-2.062374613,-0.927812211,10,Grassland
14657,118.782,43.251,-2.080573886,-1.647957059,10,Grassland
14400,118.782,43.351,-2.292918779,-0.633722531,10,Grassland
13860,118.782,43.551,-2.243861998,-1.08851459,10,Grassland
13578,118.782,43.651,-2.298291368,-0.168026675,10,Grassland
13302,118.782,43.751,-2.013326769,-2.62856113,10,Grassland
13031,118.782,43.851,-2.034040042,-2.061750217,10,Grassland
12774,118.782,43.951,-2.054753315,-2.891431086,10,Grassland
12520,118.782,44.051,-2.532967893,-1.401898424,10,Grassland
12273,118.782,44.151,-2.29826779,-1.329429377,10,Grassland
12029,118.782,44.251,-2.652278712,-3.908349663,10,Grassland
11787,118.782,44.351,-2.63070338,-1.328024696,9,Desert
11549,118.782,44.451,-2.395009801,-0.915398194,14,Cropland
11305,118.782,44.551,-2.041338077,-1.54571159,14,Cropland
11070,118.782,44.651,-2.428890437,-1.705450678,2,Forest
10833,118.782,44.751,-2.397835767,-2.091125468,9,Desert
10607,118.782,44.851,-2.389034847,-1.263934933,8,Savanna
10383,118.782,44.951,-2.256983551,-1.971143452,9,Desert
10173,118.782,45.051,-2.330822235,-1.745258131,9,Desert
9978,118.782,45.151,-2.308484392,-2.133547267,9,Desert
9782,118.782,45.251,-2.434416863,-1.760960245,9,Desert
9593,118.782,45.351,-2.263684539,-1.330948475,14,Cropland
9396,118.782,45.451,-2.384703501,-2.358397986,8,Savanna
9208,118.782,45.551,-2.296411006,-1.757164296,9,Desert
9012,118.782,45.651,-2.201013374,-1.097990976,8,Savanna
8829,118.782,45.751,-2.447278688,-1.419880707,8,Savanna
8646,118.782,45.851,-2.240894655,-1.821610858,8,Savanna
8463,118.782,45.951,-2.268222061,-1.952092083,8,Savanna
8290,118.782,46.051,-2.295549467,-2.273908679,8,Savanna
8106,118.782,46.151,-2.322876872,-2.510238287,8,Savanna
7911,118.782,46.251,-2.323144772,-0.945774883,2,Forest
7732,118.782,46.351,-2.331627165,-1.466591644,2,Forest
7555,118.782,46.451,-2.313504552,-1.913715135,8,Savanna
7371,118.782,46.551,-2.295381939,-1.339572287,2,Forest
7186,118.782,46.651,-2.277259326,-1.359477062,8,Savanna
5019,118.782,47.851,-2.740338571,-3.337082107,8,Savanna
4847,118.782,47.951,-2.212853853,-1.016972761,8,Savanna
4664,118.782,48.051,-2.148941598,-1.26580431,2,Forest
4475,118.782,48.151,-2.256641098,-0.957897865,8,Savanna
4124,118.782,48.351,-2.145793176,-1.080636542,8,Savanna
3956,118.782,48.451,-2.317973977,-0.925100806,8,Savanna
3791,118.782,48.551,-2.10633715,-1.047718151,2,Forest
3639,118.782,48.651,-2.246851048,-1.115731273,2,Forest
3486,118.782,48.751,-2.066790048,-1.023252514,2,Forest
3340,118.782,48.851,-2.037954541,-1.207707868,5,Forest
3200,118.782,48.951,-2.009119034,-1.414898825,8,Savanna
3069,118.782,49.051,-2.358402347,-0.814542744,2,Forest
2940,118.782,49.151,-2.352234355,-0.7524932,9,Desert
2820,118.782,49.251,-2.345993404,-0.498298544,9,Desert
2695,118.782,49.351,-2.006147083,-1.048657132,9,Desert
2577,118.782,49.451,-2.025858942,-0.913404272,5,Forest
2462,118.782,49.551,-2.045570801,-0.948995391,8,Savanna
2354,118.782,49.651,-2.167498882,-1.087926116,8,Savanna
2259,118.782,49.751,-2.084754081,-1.555025604,8,Savanna
2168,118.782,49.851,-2.259694063,-1.380614296,8,Savanna
2084,118.782,49.951,-2.107926463,-0.892859911,8,Savanna
65600,118.882,26.051,-2.442690222,-0.877675793,1,Forest
65396,118.882,26.151,-2.406408661,-0.511028251,1,Forest
65201,118.882,26.251,-2.135571628,-0.989801,5,Forest
64999,118.882,26.351,-2.333845539,-0.085534696,5,Forest
64805,118.882,26.451,-2.103611172,0.623603951,5,Forest
64611,118.882,26.551,-2.099641265,-1.150379046,14,Cropland
64424,118.882,26.651,-2.095671357,-0.595528224,5,Forest
66989,118.982,25.351,-2.09170145,-0.730170803,5,Forest
66595,118.982,25.551,-2.087731543,-1.048149711,5,Forest
66196,118.982,25.751,-2.24275194,-0.571489682,5,Forest
65992,118.982,25.851,-2.101072826,-0.769045422,8,Savanna
65795,118.982,25.951,-2.251091669,0.763800897,5,Forest
65601,118.982,26.051,-2.255261534,-0.998328411,14,Cropland
65397,118.982,26.151,-2.152374285,-0.757510344,8,Savanna
64231,118.882,26.751,-2.169245092,-1.184055889,5,Forest
64036,118.882,26.851,-2.163377619,-1.988800976,9,Desert
63836,118.882,26.951,-2.024571196,-0.843893494,12,Cropland
63615,118.882,27.051,-2.052619803,-0.211901445,9,Desert
63396,118.882,27.151,-2.1457752,-1.85712009,12,Cropland
63173,118.882,27.251,-2.139901064,-0.416940581,12,Cropland
62953,118.882,27.351,-2.255807276,-1.155887309,12,Cropland
62729,118.882,27.451,-2.008724866,-1.836239647,9,Desert
62500,118.882,27.551,-2.026519187,-1.181295363,12,Cropland
62267,118.882,27.651,-2.177318266,-0.827366326,9,Desert
61524,118.882,27.951,-2.094797854,-1.326901284,12,Cropland
61253,118.882,28.051,-2.109033227,-0.181535433,12,Cropland
60960,118.882,28.151,-2.173024975,-1.182275552,12,Cropland
60665,118.882,28.251,-2.029654814,-0.263894058,12,Cropland
60352,118.882,28.351,-2.166539787,0,12,Cropland
60030,118.882,28.451,-2.14988361,-1.517549079,12,Cropland
59708,118.882,28.551,-2.101559705,-1.329245115,12,Cropland
59056,118.882,28.751,-2.08827683,-0.98738989,12,Cropland
58021,118.882,29.051,-2.101159387,-0.803763786,12,Cropland
57676,118.882,29.151,-2.097769541,-0.44928444,12,Cropland
57322,118.882,29.251,-2.094369327,0.088688711,12,Cropland
56968,118.882,29.351,-2.089942652,-0.268328356,12,Cropland
56625,118.882,29.451,-2.080718475,-0.111346373,12,Cropland
55568,118.882,29.751,-2.189971935,-0.235702261,12,Cropland
55200,118.882,29.851,-2.186890035,0.186323589,12,Cropland
54850,118.882,29.951,-2.183808135,-0.840365453,12,Cropland
54149,118.882,30.151,-2.120345896,-0.449822752,12,Cropland
53789,118.882,30.251,-2.052189407,-0.754379313,12,Cropland
53442,118.882,30.351,-2.15781703,-1.225273072,12,Cropland
53089,118.882,30.451,-2.123907426,-0.231413447,12,Cropland
52736,118.882,30.551,-2.154834363,-0.261496329,12,Cropland
52355,118.882,30.651,-2.15334303,-1.012390317,12,Cropland
51990,118.882,30.751,-2.152087774,-2.10676301,12,Cropland
51605,118.882,30.851,-2.084116535,-2.448159864,12,Cropland
51225,118.882,30.951,-2.08662573,-1.694694929,12,Cropland
50853,118.882,31.051,-2.218436988,-0.711463488,12,Cropland
48572,118.882,31.651,-2.197220893,-0.805315557,12,Cropland
45895,118.882,32.351,-2.138779421,-2.985153573,12,Cropland
45501,118.882,32.451,-2.139936802,-3.957225231,12,Cropland
45110,118.882,32.551,-2.141094183,-2.673427816,12,Cropland
44732,118.882,32.651,-2.203361427,-0.21211352,12,Cropland
44350,118.882,32.751,-2.143392827,-1.3267035,12,Cropland
43961,118.882,32.851,-2.088831814,-0.529056301,10,Grassland
43576,118.882,32.951,-2.142483898,-0.723945529,12,Cropland
42823,118.882,33.151,-2.164704909,0.251598123,12,Cropland
42448,118.882,33.251,-2.074264032,-1.835659153,12,Cropland
41699,118.882,33.451,-2.146241439,-0.121805355,12,Cropland
41316,118.882,33.551,-2.143152758,-0.831088163,12,Cropland
40937,118.882,33.651,-2.140064077,-0.748239103,12,Cropland
40187,118.882,33.851,-2.126696281,-1.12379089,12,Cropland
39819,118.882,33.951,-2.116488358,-0.610314261,12,Cropland
39457,118.882,34.051,-2.046968164,-0.417037421,12,Cropland
39094,118.882,34.151,-2.096072513,-0.999873113,12,Cropland
38387,118.882,34.351,-2.058851513,-1.486435599,12,Cropland
37701,118.882,34.551,-2.081178342,-2.307498879,12,Cropland
37356,118.882,34.651,-2.089640912,0.367773645,12,Cropland
36681,118.882,34.851,-2.039064333,-0.973330976,12,Cropland
36345,118.882,34.951,-2.053544193,-1.246178945,12,Cropland
36013,118.882,35.051,-2.002300106,0.48125569,12,Cropland
35682,118.882,35.151,-2.082503913,-0.133996162,12,Cropland
35345,118.882,35.251,-2.097001051,-0.452435721,12,Cropland
34713,118.882,35.451,-2.009795426,0.292885197,12,Cropland
34389,118.882,35.551,-2.025994499,0.333191314,12,Cropland
34060,118.882,35.651,-2.161831696,-0.054165365,12,Cropland
33742,118.882,35.751,-2.177789789,-0.716897681,12,Cropland
33427,118.882,35.851,-2.005108641,-0.401571106,10,Grassland
33104,118.882,35.951,-2.160291445,-1.432454016,12,Cropland
32784,118.882,36.051,-2.151542273,-0.392838937,12,Cropland
32463,118.882,36.151,-2.142793101,-0.680953814,12,Cropland
32146,118.882,36.251,-2.134237874,-1.992179404,12,Cropland
31809,118.882,36.351,-2.144883248,-0.815839376,12,Cropland
31499,118.882,36.451,-2.155528622,-1.56268074,12,Cropland
31163,118.882,36.551,-2.166173996,0.434151437,12,Cropland
30815,118.882,36.651,-2.17681937,1.461115591,12,Cropland
30492,118.882,36.751,-2.187399324,0.702999566,9,Desert
30161,118.882,36.851,-2.191502792,-0.3385793,9,Desert
29820,118.882,36.951,-2.195606259,0.882239615,4,Forest
29123,118.882,37.151,-2.203813193,-0.860165962,4,Forest
27471,118.882,37.651,-2.275031298,-0.444945497,4,Forest
27148,118.882,37.751,-2.082569611,-0.686565139,9,Desert
26548,118.882,37.951,-2.096666938,-0.196554377,10,Grassland
23366,118.882,39.251,-2.026718313,-1.196940411,10,Grassland
22914,118.882,39.451,-2.252852656,0.672303699,9,Desert
22517,118.882,39.651,-2.245304301,-1.630605022,10,Grassland
