BH,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,MAT,MAP,RS,RS_component,SPEI_min
1526,Naban River Watershed National Nature Reserve,2015,1,22.2,100.63,700,Plantation,,Tropical,Forest,Managed,Evergreen,19,1490,480.06,Rs,-1.577376277
1527,Naban River Watershed National Nature Reserve,2015,1,22.2,100.63,700,None,None,Tropical,Forest,Natural,Evergreen,19,1490,604.8,Rs,-1.577376277
1528,Jianfengling,2013,1,18.6,108.9,870,None,None,Tropical,Forest,Natural,Evergreen,19.15,2198,1567,Rs,-0.443659311
1529,Jianfengling,2013,1,18.6,108.9,880,None,None,Tropical,Forest,Natural,Evergreen,19.15,2198,1300,Rs,-0.443659311
1530,Haibei,2009,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,873.8,Rs,-2.331973007
1531,Haibei,2009,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,863.8,Rs,-2.331973007
1532,Haibei,2010,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,734.4,Rs,-1.696212103
1533,Haibei,2010,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,745.9,Rs,-1.696212103
1534,Haibei,2011,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,891.5,Rs,-1.864515944
1535,Haibei,2011,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,939.7,Rs,-1.864515944
1536,Haibei,2012,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,814.7,Rs,-1.364653991
1537,Haibei,2012,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,987.5,Rs,-1.364653991
1538,Haibei,2013,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,828.9,Rs,-2.294977577
1539,Haibei,2013,1,37.6,101.3,3198,Grazing,Warm-season grazing,Alpine,Grassland,Managed,Deciduous,-1.1,486,938.9,Rs,-2.294977577
1540,Chongming Island,2013,1,31.65,121.53,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,15.2,1025,165.24,Rs,-1.734426063
1541,Chongming Island,2013,1,31.65,121.53,,Fertilized,15 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,197.15,Rs,-1.734426063
1542,Chongming Island,2013,1,31.65,121.53,,Fertilized,30 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,223.49,Rs,-1.734426063
1543,Chongming Island,2013,1,31.65,121.53,,Fertilized,45 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,265.72,Rs,-1.734426063
1544,Chongming Island,2013,1,31.65,121.53,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,15.2,1025,173,Rs,-1.734426063
1545,Chongming Island,2013,1,31.65,121.53,,Fertilized,15 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,215,Rs,-1.734426063
1546,Chongming Island,2013,1,31.65,121.53,,Fertilized,30 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,261,Rs,-1.734426063
1547,Chongming Island,2013,1,31.65,121.53,,Fertilized,45 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,275,Rs,-1.734426063
1548,Chongming Island,2013,1,31.65,121.53,,Fertilized,CK,Temperate,Grassland,Managed,Deciduous,15.2,1025,172.36,Rs,-1.734426063
1549,Chongming Island,2013,1,31.65,121.53,,Fertilized,15 kg N ha yr,Temperate,Grassland,Managed,Deciduous,15.2,1025,227.27,Rs,-1.734426063
1550,Chongming Island,2013,1,31.65,121.53,,Fertilized,30 kg N ha yr,Temperate,Grassland,Managed,Deciduous,15.2,1025,286.97,Rs,-1.734426063
1551,Chongming Island,2013,1,31.65,121.53,,Fertilized,45 kg N ha yr,Temperate,Grassland,Managed,Deciduous,15.2,1025,243.49,Rs,-1.734426063
1552,Chongming Island,2013,1,31.65,121.53,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,15.2,1025,93,Rs,-1.734426063
1553,Chongming Island,2013,1,31.65,121.53,,Fertilized,15 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,108.65,Rs,-1.734426063
1554,Chongming Island,2013,1,31.65,121.53,,Fertilized,30 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,125.55,Rs,-1.734426063
1555,Chongming Island,2013,1,31.65,121.53,,Fertilized,45 kg N ha yr,Temperate,Cropland,Managed,Deciduous,15.2,1025,168.21,Rs,-1.734426063
1556,Qianyanzhou Ecological Research Station,2007,12,26.74,115.05,102,None,None,Subtropical,Forest,Natural,Evergreen,18,1504.6,773.1,Rs,-2.472858838
1557,Hailun National Agro-ecological Experimental Station,2011,1,47.43,126.62,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,1.9,556,318,Rs,-1.795100938
1558,Hailun National Agro-ecological Experimental Station,2012,1,47.43,126.62,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,1.9,556,367,Rs,-0.957839592
1559,Hailun National Agro-ecological Experimental Station,2013,1,47.43,126.62,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,1.9,556,188,Rs,-0.632374911
1560,Hailun National Agro-ecological Experimental Station,2011,1,47.43,126.62,,Fertilized,150 kg N ha-1,Temperate,Cropland,Managed,Deciduous,1.9,556,390,Rs,-1.795100938
1561,Hailun National Agro-ecological Experimental Station,2012,1,47.43,126.62,,Fertilized,200 kg N ha-1,Temperate,Cropland,Managed,Deciduous,1.9,556,405,Rs,-0.957839592
1562,Hailun National Agro-ecological Experimental Station,2013,1,47.43,126.62,,Fertilized,150 kg N ha-1,Temperate,Cropland,Managed,Deciduous,1.9,556,494,Rs,-0.632374911
1563,Yuzhong,2014,1,36.03,104.41,2400,Warmed,"Warmed, fertilized",Temperate,Cropland,Managed,Deciduous,6.5,305,584,Rs,-2.133735904
1564,Yuzhong,2014,1,36.03,104.41,2400,Warmed,,Temperate,Cropland,Managed,Deciduous,6.5,305,573.05,Rs,-2.133735904
1565,Yuzhong,2014,1,36.03,104.41,2400,Fertilized,4.42 g m-2 yr-1,Temperate,Cropland,Managed,Deciduous,6.5,305,642.4,Rs,-2.133735904
1566,Yuzhong,2014,1,36.03,104.41,2400,Fertilized,,Temperate,Cropland,Managed,Deciduous,6.5,305,576.7,Rs,-2.133735904
1567,Yuzhong,2015,1,36.03,104.41,2400,Warmed,"Warmed, fertilized",Temperate,Cropland,Managed,Deciduous,6.5,305,543.85,Rs,-1.406838472
1568,Yuzhong,2015,1,36.03,104.41,2400,Warmed,,Temperate,Cropland,Managed,Deciduous,6.5,305,525.6,Rs,-1.406838472
1569,Yuzhong,2015,1,36.03,104.41,2400,Fertilized,4.42 g m-2 yr-1,Temperate,Cropland,Managed,Deciduous,6.5,305,642.4,Rs,-1.406838472
1570,Yuzhong,2015,1,36.03,104.41,2400,Fertilized,,Temperate,Cropland,Managed,Deciduous,6.5,305,551.15,Rs,-1.406838472
1571,Kunming,2012,1,25.05,102.75,2003.5,Plantation,Eucalyptus robusta plantation,Subtropical,Forest,Managed,Deciduous,15,1011,529.25,Rs,-1.942301512
1572,Hailun,2011,1,47.43,126.62,,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,1.9,556,313,Rs,-1.795100938
1573,Hailun,2011,1,47.43,126.62,,Fertilized,Urea,Temperate,Cropland,Managed,Deciduous,1.9,556,421.2,Rs,-1.795100938
1574,Hailun,2011,1,47.43,126.62,,Fertilized,N and pig manure,Temperate,Cropland,Managed,Deciduous,1.9,556,370,Rs,-1.795100938
1575,Hailun,2011,1,47.43,126.62,,Fertilized,N and pig manure,Temperate,Cropland,Managed,Deciduous,1.9,556,389,Rs,-1.795100938
1576,Hailun,2011,1,47.43,126.62,,Fertilized,N and chicken manure,Temperate,Cropland,Managed,Deciduous,1.9,556,367.5,Rs,-1.795100938
1577,Hailun,2011,1,47.43,126.62,,Fertilized,N and chicken manure,Temperate,Cropland,Managed,Deciduous,1.9,556,327,Rs,-1.795100938
1578,Nanweng River Forest Ecological Station,2006,1,51.4,125.45,463,None,None,Temperate,Forest,Natural,Evergreen,-3,425,920,Rs,-2.395926399
1579,Nanweng River Forest Ecological Station,2006,1,51.4,125.45,463,None,None,Temperate,Forest,Natural,Evergreen,-3,425,680,Rs,-2.395926399
1580,Nanweng River Forest Ecological Station,2006,1,51.4,125.45,463,None,None,Temperate,Forest,Natural,Evergreen,-3,425,585,Rs,-2.395926399
1581,Hongya,2013,1,29.53,103.25,1600,None,None,Subtropical,Forest,Natural,Evergreen,10,2323,553.5,Rs,-2.156806774
1582,Hongya,2013,1,29.53,103.25,1600,None,None,Subtropical,Forest,Natural,Evergreen,10,2323,520.4,Rs,-2.156806774
1583,Hongya,2013,1,29.53,103.25,1600,None,None,Subtropical,Forest,Natural,Evergreen,10,2323,387.9,Rs,-2.156806774
1585,Heshan National Field Research Station of Forest Ecosystem,2012,1,22.683,112.9,,Plantation,,Subtropical,Forest,Managed,Evergreen,21.7,1676,666,Rs,-1.348041015
1586,Heshan National Field Research Station of Forest Ecosystem,2012,1,22.683,112.9,,Plantation,,Subtropical,Forest,Managed,Evergreen,21.7,1676,1086,Rs,-1.348041015
1587,Heshan National Field Research Station of Forest Ecosystem,2012,1,22.683,112.9,,Plantation,,Subtropical,Forest,Managed,Evergreen,21.7,1676,1075,Rs,-1.348041015
1588,Wulongchi Experiment Station,2015,1,32.75,111.22,240,None,None,Subtropical,Forest,Natural,Evergreen,15.7,749.3,2189.21,Rs,-0.571576196
1589,Wulongchi Experiment Station,2015,1,32.75,111.22,240,Plantation,,Subtropical,Forest,Managed,Evergreen,15.7,749.3,1485.61,Rs,-0.571576196
1590,Wulongchi Experiment Station,2015,1,32.75,111.22,240,Plantation,,Subtropical,Forest,Managed,Evergreen,15.7,749.3,2381.67,Rs,-0.571576196
1591, Xiao County,2013,1,34.3,116.88,265,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,14.4,855,371.1,Rs,-1.491375921
1592, Xiao County,2013,1,34.3,116.88,265,Fertilized,Manure,Temperate,Cropland,Managed,Deciduous,14.4,855,524.5,Rs,-1.491375921
1593, Xiao County,2013,1,34.3,116.88,265,Fertilized,NPK fertilization,Temperate,Cropland,Managed,Deciduous,14.4,855,378.6,Rs,-1.491375921
1594, Xiao County,2013,1,34.3,116.88,265,Fertilized,NPK manure,Temperate,Cropland,Managed,Deciduous,14.4,855,459.2,Rs,-1.491375921
1595, Xiao County,2013,1,34.3,116.88,265,Fertilized,NPS fertilization,Temperate,Cropland,Managed,Deciduous,14.4,855,432.4,Rs,-1.491375921
1596,Xishuangbanna prefecture,2013,1,21.919,101.27,561,Plantation,,Tropical,Forest,Managed,Deciduous,22.26,1166,848,Rs,-1.273705532
1597,Xishuangbanna prefecture,2013,1,21.907,101.27,596,Plantation,,Tropical,Forest,Managed,Deciduous,22.26,1166,675,Rs,-1.265057584
1598,Xishuangbanna prefecture,2013,1,21.907,101.27,611,Plantation,,Tropical,Forest,Managed,Deciduous,22.26,1166,598,Rs,-1.265057584
1599,Xishuangbanna prefecture,2013,1,21.943,101.243,585,Plantation,,Tropical,Forest,Managed,Deciduous,22.26,1166,509,Rs,-1.280104807
1600,Young,2010,1,29.2,118.2,375,None,None,Subtropical,Forest,Natural,Evergreen,15.1,2000,623.7,Rs,-1.314226109
1601,Medium,2010,1,29.2,118.2,471,None,None,Subtropical,Forest,Natural,Evergreen,15.1,2000,502.74,Rs,-1.314226109
1602,Gutianshan National Nature Reserve-Old,2010,1,29.2,118.2,558,None,None,Subtropical,Forest,Natural,Evergreen,15.1,2000,548.1,Rs,-1.314226109
1603,Julu County,2015,1,37.33,115,,Rotation,wheat and summer maize rotation,Temperate,Cropland,Managed,Deciduous,13.3,481,1825,Rs,-1.447911315
1604,Huitong National Research Station of Forest Ecosystem,2014,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,576.7,Rs,-1.600381385
1605,Huitong National Research Station of Forest Ecosystem,2014,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,448.95,Rs,-1.600381385
1606,Huitong National Research Station of Forest Ecosystem,2014,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,459.9,Rs,-1.600381385
1607,Huitong National Research Station of Forest Ecosystem,2014,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,467.2,Rs,-1.600381385
1608,Huitong National Research Station of Forest Ecosystem,2015,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,664.3,Rs,-1.203924184
1609,Huitong National Research Station of Forest Ecosystem,2015,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,529.25,Rs,-1.203924184
1610,Huitong National Research Station of Forest Ecosystem,2015,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,551.15,Rs,-1.203924184
1611,Huitong National Research Station of Forest Ecosystem,2015,1,26.67,109.43,,None,None,Temperate,Forest,Natural,Evergreen,16.5,1200,540.2,Rs,-1.203924184
1612,Thimphu and Wangduephodrang,2014,1,27.47,89.73,3260,None,None,Temperate,Forest,Natural,Mixed,7.8,1167,1280,Rs,-0.766824156
1613,,2014,1,28.47,89.85,2640,None,None,Temperate,Forest,Natural,Evergreen,12,1120,1450,Rs,-0.726903089
1614,Taoyuan agroecological experimental station,2003,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,705,Rs,-1.322716562
1615,Taoyuan agroecological experimental station,2004,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,730,Rs,-1.434662747
1616,Taoyuan agroecological experimental station,2005,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,538,Rs,-1.763351462
1617,Taoyuan agroecological experimental station,2006,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,542,Rs,-1.398957328
1618,Taoyuan agroecological experimental station,2007,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,498,Rs,-2.010061874
1619,Taoyuan agroecological experimental station,2008,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,531,Rs,-1.479302637
1620,Taoyuan agroecological experimental station,2009,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,637,Rs,-1.436500292
1621,Taoyuan agroecological experimental station,2010,1,28.91,111.45,,Rotation,,Subtropical,Cropland,Managed,Deciduous,16.5,1437,556,Rs,-1.392111322
1622,Tianlong Mountain natural reserves area,2007,4,37.73,112.37,1019,None,None,Temperate,Shrubland,Natural,Deciduous,10,478,1375.92,Rs,-1.373738679
1623,Tianlong Mountain natural reserves area,2007,4,37.73,112.37,1354,None,None,Temperate,Shrubland,Natural,Deciduous,10,478,1016.82,Rs,-1.373738679
1624,Tianlong Mountain natural reserves area,2007,4,37.73,112.37,1442,None,None,Temperate,Shrubland,Natural,Deciduous,10,478,1666.98,Rs,-1.373738679
1625,Yucheng Comprehensive Experiment Station,2014,1,36.83,116.57,,Warmed,,Temperate,Cropland,Managed,Deciduous,13.4,567,670.04,Rs,-2.102943716
1626,Yucheng Comprehensive Experiment Station,2014,1,36.83,116.57,,Conventional tillage,285 kg N haâ€? yrâ€?,Temperate,Cropland,Managed,Deciduous,13.4,567,607.45,Rs,-2.102943716
1627,Yucheng Comprehensive Experiment Station,2014,1,36.83,116.57,,No-till,285 kg N haâ€? yrâ€?,Temperate,Cropland,Managed,Deciduous,13.4,567,637.09,Rs,-2.102943716
1628,Yucheng Comprehensive Experiment Station,2014,1,36.83,116.57,,Warmed,,Temperate,Cropland,Managed,Deciduous,13.4,567,565.15,Rs,-2.102943716
1629,Changwu State Key Agro-ecological Experimental Station,2011,5,35.2,107.68,1220,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,10,528.5,330,Rs,-1.850637561
1630,Changwu State Key Agro-ecological Experimental Station,2011,5,35.2,107.68,1220,Fertilized,45 kg N yr,Temperate,Cropland,Managed,Deciduous,10,528.5,400,Rs,-1.850637561
1631,Changwu State Key Agro-ecological Experimental Station,2011,5,35.2,107.68,1220,Fertilized,90 kg N yr,Temperate,Cropland,Managed,Deciduous,10,528.5,423,Rs,-1.850637561
1632,Changwu State Key Agro-ecological Experimental Station,2011,5,35.2,107.68,1220,Fertilized,135 kg N yr,Temperate,Cropland,Managed,Deciduous,10,528.5,470,Rs,-1.850637561
1633,Changwu State Key Agro-ecological Experimental Station,2011,5,35.2,107.68,1220,Fertilized,180 kg N yr,Temperate,Cropland,Managed,Deciduous,10,528.5,450,Rs,-1.850637561
1634,Changping District,2015,1,40.18,116.44,,Rotation,Winter Wheat and Summer Maize Rotation,Temperate,Cropland,Managed,Deciduous,13,507.7,1610.28,Rs,-1.589610297
1635,Linan City,2010,1,29.93,118.85,,None,None,Subtropical,Forest,Natural,Evergreen,15.9,1450,1096.36,Rs,-1.299767984
1636,Linan City,2010,1,29.93,118.85,,None,None,Subtropical,Forest,Natural,Evergreen,15.9,1450,1320,Rs,-1.299767984
1637,Linan City,2010,1,29.93,118.85,,None,None,Subtropical,Forest,Natural,Evergreen,15.9,1450,1412.73,Rs,-1.299767984
1638,Linan City,2010,1,29.93,118.85,,None,None,Subtropical,Forest,Natural,Evergreen,15.9,1450,1450.91,Rs,-1.299767984
1639,Changwu,2011,1,35.21,107.67,1220,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,9.4,560,374.22,Rs,-1.850184267
1640,Changwu,2011,1,35.21,107.67,1220,Fertilized,160 kg N ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,438.48,Rs,-1.850184267
1641,Changwu,2011,1,35.21,107.67,1220,Fertilized,160 kg N and 39 kg P ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,563.22,Rs,-1.850184267
1642,Changwu,2012,1,35.21,107.67,1220,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,9.4,560,430.92,Rs,-1.478903864
1643,Changwu,2012,1,35.21,107.67,1220,Fertilized,160 kg N ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,434.7,Rs,-1.478903864
1644,Changwu,2012,1,35.21,107.67,1220,Fertilized,160 kg N and 39 kg P ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,642.6,Rs,-1.478903864
1645,Changwu,2013,1,35.21,107.67,1220,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,9.4,560,461.16,Rs,-2.03513825
1646,Changwu,2013,1,35.21,107.67,1220,Fertilized,160 kg N ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,559.44,Rs,-2.03513825
1647,Changwu,2013,1,35.21,107.67,1220,Fertilized,160 kg N and 39 kg P ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,638.82,Rs,-2.03513825
1648,Changwu,2014,1,35.21,107.67,1220,Fertilized,CK,Temperate,Cropland,Managed,Deciduous,9.4,560,464.94,Rs,-2.012689797
1649,Changwu,2014,1,35.21,107.67,1220,Fertilized,160 kg N ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,612.36,Rs,-2.012689797
1650,Changwu,2014,1,35.21,107.67,1220,Fertilized,160 kg N and 39 kg P ha yr,Temperate,Cropland,Managed,Deciduous,9.4,560,434.7,Rs,-2.012689797
1651,Dinghushan Biosphere Reserve,2013,2,23.2,112.2,600,None,None,Temperate,Forest,Natural,Evergreen,21,1956,709.128,Rs,-1.558660932
1652,Dinghushan Biosphere Reserve,2013,2,23.2,112.2,600,None,None,Temperate,Forest,Natural,Mixed,21,1956,848.61,Rs,-1.558660932
1653,,2011,1,31.15,121.95,3.5,None,None,,Wetland,Natural,Deciduous,17.1,1200,1107.54,Rs,-1.949082608
1658,Dinghushan Biosphere Reserve,2010,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,1022,Rs,-1.577280021
1659,Dinghushan Biosphere Reserve,2011,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,978.2,Rs,-1.969177008
1660,Dinghushan Biosphere Reserve,2010,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,1073.1,Rs,-1.577280021
1661,Dinghushan Biosphere Reserve,2011,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,1003.75,Rs,-1.969177008
1662,Dinghushan Biosphere Reserve,2010,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,1102.3,Rs,-1.577280021
1663,Dinghushan Biosphere Reserve,2011,1,23.15,112.5,,None,None,Subtropical,Forest,Natural,Evergreen,22.3,1680,1164.35,Rs,-1.969177008
1664,Chenda Experimental Station,2011,1,26.2,117.6,,Plantation,Cunninghamia lanceolata plantation,Subtropical,Forest,Managed,Evergreen,19.1,1749,1421,Rs,-2.31140594
1665,Chenda Experimental Station,2011,1,26.2,117.6,,Plantation,Pinus massoniana plantation,Subtropical,Forest,Managed,Evergreen,19.1,1749,837,Rs,-2.31140594
1666,Chenda Experimental Station,2011,1,26.2,117.6,,Plantation,Castanopsis carlesii plantation,Subtropical,Forest,Managed,Evergreen,19.1,1749,907,Rs,-2.31140594
1667,Nanjing Agricultural University Experimental Station,2011,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,540,Rs,-2.203629279
1668,Nanjing Agricultural University Experimental Station,2011,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,1200,Rs,-2.203629279
1669,Nanjing Agricultural University Experimental Station,2011,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,1190,Rs,-2.203629279
1670,Nanjing Agricultural University Experimental Station,2012,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,1200,Rs,-1.848749113
1671,Nanjing Agricultural University Experimental Station,2012,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,1670,Rs,-1.848749113
1672,Nanjing Agricultural University Experimental Station,2012,1,32,118.05,6,None,None,Subtropical,Grassland,Natural,Deciduous,25,980,1180,Rs,-1.848749113
1673,Wuyi National Nature Reserve,2008,1,27.7,117.45,960,None,None,Subtropical,Forest,Natural,Evergreen,15,2000,1274.7,Rs,-1.58747514
1674,Wuyi National Nature Reserve,2008,1,27.7,117.45,960,None,None,Subtropical,Forest,Natural,Evergreen,15,2000,753.8,Rs,-1.58747514
1675,Wuyi National Nature Reserve,2008,1,27.7,117.45,960,None,None,Subtropical,Forest,Natural,Evergreen,15,2000,842.7,Rs,-1.58747514
1676,,2012,1,45.1,120.3,656,None,None,Temperate,Grassland,Natural,Deciduous,2.1,395,785,Rs,-1.657193129
1677,,2012,1,45.1,120.3,656,None,None,Temperate,Grassland,Natural,Deciduous,2.1,395,846,Rs,-1.657193129
1678,,2013,1,45.1,120.3,656,None,None,Temperate,Grassland,Natural,Deciduous,2.1,395,733,Rs,-1.281657784
